Date,Open,High,Low,Close,Adj Close,Volume
2018-03-19,54.880001,55.520000,53.369999,53.900002,47.594589,2646500
2018-03-20,53.939999,54.110001,52.360001,53.279999,47.047112,2023600
2018-03-21,53.270000,53.959999,52.910000,53.000000,46.799873,1060100
2018-03-22,52.000000,52.400002,50.669998,50.750000,44.813099,2594500
2018-03-23,50.820000,51.169998,50.099998,50.110001,44.247959,1974900
2018-03-26,50.830002,51.680000,50.500000,51.599998,45.563648,1176400
2018-03-27,51.900002,52.139999,50.970001,51.400002,45.387058,1364300
2018-03-28,51.580002,52.860001,51.220001,51.840000,45.775574,1210100
2018-03-29,52.029999,52.980000,51.759998,52.759998,46.587955,2033200
2018-04-02,52.500000,52.630001,49.560001,49.759998,43.938900,2816300
2018-04-03,49.980000,50.799999,49.790001,50.020000,44.168495,1237300
2018-04-04,49.610001,51.290001,49.400002,51.220001,45.228115,1258000
2018-04-05,51.320000,52.169998,50.889999,51.980000,45.899200,1036700
2018-04-06,51.599998,51.669998,49.779999,50.299999,44.415730,1288200
2018-04-09,50.400002,50.889999,49.419998,49.450001,43.665169,1665300
2018-04-10,49.970001,50.590000,49.799999,50.480000,44.574677,1180500
2018-04-11,50.330002,51.000000,50.049999,50.160000,44.292103,843400
2018-04-12,49.410000,49.709999,48.619999,48.869999,43.153019,1938800
2018-04-13,49.130001,49.259998,47.959999,48.049999,42.428951,1571300
2018-04-16,48.099998,48.790001,47.410000,48.419998,42.755657,2658800
2018-04-17,48.720001,49.000000,48.369999,48.759998,43.055882,2000800
2018-04-18,48.939999,50.169998,48.770000,49.590000,43.788788,2052800
2018-04-19,49.299999,49.540001,48.480000,49.270000,43.506233,1972200
2018-04-20,49.330002,50.060001,48.770000,48.970001,43.241325,1745400
2018-04-23,48.950001,49.580002,48.790001,49.139999,43.391430,1293300
2018-04-24,49.639999,49.939999,48.580002,48.849998,43.135345,1262700
2018-04-25,48.810001,49.320000,48.360001,49.139999,43.391430,1085000
2018-04-26,48.810001,49.020000,48.270000,48.840000,43.507233,1237500
2018-04-27,48.799999,49.490002,48.570000,49.180000,43.810116,1240700
2018-04-30,49.270000,49.430000,47.720001,47.799999,42.580791,1054000
2018-05-01,47.599998,48.150002,47.160000,48.029999,42.785679,1538300
2018-05-02,48.099998,48.509998,47.560001,48.209999,42.946026,1129600
2018-05-03,48.130001,48.560001,47.529999,48.520000,43.222179,1200800
2018-05-04,48.290001,49.880001,48.290001,49.490002,44.086277,1677200
2018-05-07,49.580002,49.580002,48.270000,49.049999,43.694309,1028900
2018-05-08,49.009998,49.290001,48.700001,48.950001,43.605232,1441700
2018-05-09,49.180000,49.650002,48.580002,48.880001,43.542877,654400
2018-05-10,48.689999,48.880001,47.830002,48.009998,42.767868,1228700
2018-05-11,48.150002,48.480000,47.410000,48.130001,42.874767,949400
2018-05-14,48.119999,48.650002,47.619999,48.630001,43.320160,1639200
2018-05-15,48.340000,49.230000,47.980000,48.150002,42.892578,1675300
2018-05-16,48.439999,49.259998,48.259998,48.380001,43.097466,1391500
2018-05-17,48.349998,49.090000,48.200001,48.790001,43.462704,1284500
2018-05-18,48.849998,48.950001,48.509998,48.669998,43.355801,1638300
2018-05-21,48.860001,49.500000,47.779999,48.060001,42.812405,2033600
2018-05-22,48.340000,48.450001,46.919998,47.299999,42.135391,2151300
2018-05-23,47.279999,49.590000,47.250000,49.180000,43.810116,4671700
2018-05-24,54.110001,56.110001,51.209999,51.959999,46.286572,13305100
2018-05-25,51.970001,53.250000,51.150002,53.099998,47.302097,3548100
2018-05-29,52.959999,54.930000,52.910000,54.709999,48.736309,3209300
2018-05-30,54.810001,55.959999,54.709999,55.509998,49.448952,2819300
2018-05-31,55.720001,56.439999,55.299999,55.369999,49.324238,2866700
2018-06-01,55.720001,55.860001,53.650002,54.619999,48.656132,3616800
2018-06-04,54.919998,58.720001,54.790001,58.610001,52.210472,4313500
2018-06-05,58.509998,60.630001,58.509998,60.599998,53.983181,2984600
2018-06-06,60.910000,61.970001,60.700001,61.639999,54.909630,2346800
2018-06-07,61.849998,62.480000,60.660000,61.470001,54.758190,1658600
2018-06-08,61.320000,62.139999,61.080002,62.009998,55.239216,1853100
2018-06-11,62.270000,62.470001,61.000000,61.060001,54.392963,2405900
2018-06-12,61.400002,62.480000,60.410000,62.040001,55.265957,1907500
2018-06-13,61.980000,62.220001,60.549999,60.790001,54.152439,1647100
2018-06-14,60.849998,61.090000,60.230000,60.849998,54.205879,1457900
2018-06-15,60.900002,62.349998,60.360001,62.310001,55.506470,2439900
2018-06-18,62.139999,63.549999,61.869999,63.340000,56.424007,2328800
2018-06-19,62.680000,63.599998,62.509998,63.290001,56.379475,1694500
2018-06-20,62.599998,64.760002,61.619999,64.550003,57.501888,2747800
2018-06-21,64.580002,65.989998,63.619999,64.209999,57.199017,1841100
2018-06-22,64.580002,65.220001,62.799999,63.430000,56.504181,2285200
2018-06-25,62.570000,62.849998,61.130001,61.790001,55.043247,1892600
2018-06-26,62.279999,62.939999,61.279999,62.080002,55.301590,1790700
2018-06-27,62.389999,62.790001,61.110001,61.299999,54.606750,1758600
2018-06-28,60.790001,61.700001,59.639999,61.310001,54.615662,1576100
2018-06-29,61.759998,62.130001,61.169998,61.380001,54.678005,1059900
2018-07-02,61.099998,61.439999,60.110001,60.990002,54.330601,1075500
2018-07-03,61.340000,62.270000,61.029999,61.480000,54.767097,801900
2018-07-05,61.990002,61.990002,60.709999,61.410000,54.704742,1139300
2018-07-06,61.180000,61.830002,60.810001,60.990002,54.330601,880000
2018-07-09,61.169998,61.689999,60.730000,61.450001,54.740372,891700
2018-07-10,61.599998,62.790001,61.080002,61.580002,54.856182,1280800
2018-07-11,60.619999,60.709999,57.849998,60.500000,53.894104,3520100
2018-07-12,60.389999,60.660000,59.830002,60.480000,53.876286,816000
2018-07-13,60.970001,62.200001,60.549999,61.220001,54.535484,1122300
2018-07-16,61.360001,61.490002,60.759998,61.299999,54.606750,905700
2018-07-17,61.259998,62.139999,60.910000,61.930000,55.167957,993400
2018-07-18,62.009998,62.369999,60.959999,61.750000,55.007614,1325000
2018-07-19,61.360001,63.169998,61.259998,62.740002,56.281441,1423900
2018-07-20,62.610001,62.700001,61.490002,61.580002,55.240856,690600
2018-07-23,61.340000,61.580002,60.320000,60.470001,54.245113,1311800
2018-07-24,60.950001,60.950001,59.040001,59.419998,53.303196,1894200
2018-07-25,59.360001,60.250000,58.880001,60.209999,54.011883,941800
2018-07-26,59.889999,60.770000,59.759998,60.009998,53.832462,1365000
2018-07-27,60.040001,60.189999,58.040001,58.160000,52.172916,1234500
2018-07-30,58.310001,59.270000,58.070000,58.799999,52.747025,1256900
2018-07-31,58.860001,59.220001,57.919998,58.490002,52.468941,1087300
2018-08-01,58.220001,58.529999,56.590000,56.650002,50.818359,1998800
2018-08-02,56.480000,58.389999,56.259998,57.689999,51.751293,1213700
2018-08-03,57.779999,58.279999,57.160000,57.880001,51.921734,956900
2018-08-06,57.900002,58.080002,57.549999,57.930000,51.966579,627700
2018-08-07,57.930000,58.709999,57.759998,58.630001,52.594528,911700
2018-08-08,58.639999,59.610001,58.509998,59.209999,53.114826,1459300
2018-08-09,59.299999,60.049999,59.139999,59.500000,53.374977,1247400
2018-08-10,59.000000,59.299999,57.820000,58.230000,52.235706,2021000
2018-08-13,58.509998,58.950001,57.830002,57.970001,52.002468,1729400
2018-08-14,58.189999,59.900002,58.060001,59.619999,53.482620,1855300
2018-08-15,59.279999,59.340000,57.480000,58.810001,52.755997,2130500
2018-08-16,59.180000,59.480000,57.560001,57.939999,51.975559,1641100
2018-08-17,58.049999,59.430000,58.049999,59.320000,53.213501,1372100
2018-08-20,59.410000,60.419998,59.290001,60.000000,53.823498,1844800
2018-08-21,60.099998,60.529999,58.119999,60.259998,54.056732,2420000
2018-08-22,60.450001,62.919998,60.430000,62.610001,56.164818,6286600
2018-08-23,67.790001,73.220001,67.739998,72.940002,65.431442,16044400
2018-08-24,72.970001,73.989998,70.809998,71.360001,64.014091,5649000
2018-08-27,71.809998,71.940002,68.400002,68.830002,61.744522,3275900
2018-08-28,68.570000,69.129997,67.309998,68.620003,61.556156,2331100
2018-08-29,68.650002,68.660004,67.570000,68.160004,61.143497,1776800
2018-08-30,67.900002,68.650002,67.690002,68.290001,61.260113,1399000
2018-08-31,68.410004,70.330002,68.360001,70.230003,63.000423,1838600
2018-09-04,69.800003,72.410004,69.800003,72.309998,64.866287,2320300
