Date,Open,High,Low,Close,Adj Close,Volume
2018-03-19,78.190002,79.309998,75.750000,76.529999,76.529999,2231800
2018-03-20,77.040001,77.050003,75.010002,76.500000,76.500000,1818500
2018-03-21,76.000000,77.300003,72.000000,72.449997,72.449997,2841600
2018-03-22,72.129997,72.309998,69.080002,69.269997,69.269997,2423200
2018-03-23,69.050003,70.114998,66.860001,67.580002,67.580002,2125100
2018-03-26,68.720001,68.809998,67.000000,68.010002,68.010002,1905800
2018-03-27,68.110001,68.699997,65.809998,66.540001,66.540001,2458100
2018-03-28,66.199997,67.480003,64.250000,65.139999,65.139999,2596700
2018-03-29,65.889999,68.169998,65.570000,67.529999,67.529999,1857100
2018-04-02,64.669998,67.529999,61.689999,62.660000,62.660000,3461500
2018-04-03,63.189999,66.120003,61.799999,65.790001,65.790001,2671500
2018-04-04,64.339996,67.639999,63.580002,67.349998,67.349998,1912200
2018-04-05,67.860001,68.930000,67.320000,68.120003,68.120003,1432600
2018-04-06,67.489998,68.910004,66.529999,66.639999,66.639999,1122100
2018-04-09,67.500000,68.559998,66.660004,67.150002,67.150002,678200
2018-04-10,68.209999,68.769997,66.650002,68.449997,68.449997,895900
2018-04-11,68.000000,69.940002,67.449997,67.669998,67.669998,807100
2018-04-12,68.029999,68.290001,67.120003,67.720001,67.720001,719300
2018-04-13,68.309998,68.309998,66.150002,66.809998,66.809998,1173700
2018-04-16,67.099998,67.470001,65.504997,65.860001,65.860001,1397900
2018-04-17,66.660004,69.849998,65.985001,68.239998,68.239998,1808700
2018-04-18,68.570000,70.529999,67.889999,69.680000,69.680000,1496200
2018-04-19,69.639999,70.000000,68.099998,69.120003,69.120003,905900
2018-04-20,68.620003,71.272003,68.419998,69.910004,69.910004,2221900
2018-04-23,70.830002,73.610001,69.769997,73.239998,73.239998,2694800
2018-04-24,73.430000,73.709999,68.320000,68.769997,68.769997,1585500
2018-04-25,67.320000,68.290001,66.059998,67.470001,67.470001,1514200
2018-04-26,68.470001,68.949997,67.250000,67.750000,67.750000,1426300
2018-04-27,68.250000,69.300003,66.199997,66.610001,66.610001,2703100
2018-04-30,63.310001,64.250000,60.529999,62.299999,62.299999,3734200
2018-05-01,61.970001,65.660004,61.490002,65.169998,65.169998,3085500
2018-05-02,71.820000,77.489998,68.400002,74.070000,74.070000,7213300
2018-05-03,74.010002,76.470001,73.639999,76.169998,76.169998,2331100
2018-05-04,75.129997,81.430000,75.029999,80.129997,80.129997,2527800
2018-05-07,80.000000,83.279999,79.940002,82.160004,82.160004,1748400
2018-05-08,82.040001,85.720001,81.620003,84.529999,84.529999,1829000
2018-05-09,84.529999,85.500000,82.500000,83.239998,83.239998,1697500
2018-05-10,83.889999,84.379997,82.769997,83.650002,83.650002,981500
2018-05-11,83.980003,85.315002,83.349998,84.709999,84.709999,812700
2018-05-14,84.949997,85.559998,83.440002,83.730003,83.730003,1046200
2018-05-15,83.430000,85.449997,82.309998,84.589996,84.589996,1216700
2018-05-16,84.269997,85.500000,83.714996,85.050003,85.050003,849800
2018-05-17,85.220001,86.599998,84.809998,85.760002,85.760002,1545600
2018-05-18,85.650002,86.269997,85.043999,85.720001,85.720001,1284200
2018-05-21,86.510002,87.309998,85.129997,85.529999,85.529999,1448000
2018-05-22,86.290001,86.290001,84.379997,84.660004,84.660004,854800
2018-05-23,83.860001,85.790001,83.690002,85.489998,85.489998,887900
2018-05-24,85.459999,86.690002,84.831001,86.519997,86.519997,863600
2018-05-25,86.669998,89.940002,86.059998,89.849998,89.849998,1498400
2018-05-29,88.889999,91.949997,88.849998,90.980003,90.980003,1624800
2018-05-30,91.000000,95.099998,90.989998,94.620003,94.620003,1495900
2018-05-31,94.599998,95.790001,91.820000,92.349998,92.349998,1767100
2018-06-01,93.379997,97.000000,93.199997,94.989998,94.989998,1795800
2018-06-04,95.150002,98.379997,94.349998,98.099998,98.099998,1341500
2018-06-05,98.199997,101.800003,97.964996,100.440002,100.440002,1632900
2018-06-06,100.529999,105.250000,100.529999,105.209999,105.209999,1933200
