Date,Open,High,Low,Close,Adj Close,Volume
2018-03-28,23.250000,23.600000,23.049999,23.400000,23.400000,70300
2018-03-29,23.450001,23.850000,22.900000,23.700001,23.700001,230600
2018-04-02,23.650000,23.799999,23.049999,23.299999,23.299999,74700
2018-04-03,23.450001,24.000000,23.299999,23.850000,23.850000,86600
2018-04-04,23.650000,23.950001,23.549999,23.850000,23.850000,68000
2018-04-05,24.000000,24.150000,23.500000,23.950001,23.950001,239600
2018-04-06,23.799999,24.049999,23.150000,23.400000,23.400000,97500
2018-04-09,23.450001,23.799999,23.200001,23.500000,23.500000,62900
2018-04-10,23.650000,24.049999,23.650000,24.000000,24.000000,72800
2018-04-11,23.950001,24.000000,23.799999,24.000000,24.000000,60500
2018-04-12,24.000000,24.250000,23.950001,24.049999,24.049999,52600
2018-04-13,24.150000,24.200001,23.900000,24.049999,24.049999,51000
2018-04-16,24.200001,24.500000,24.100000,24.400000,24.400000,95800
2018-04-17,24.450001,24.990000,24.200001,24.299999,24.299999,59100
2018-04-18,24.450001,24.775000,24.350000,24.600000,24.600000,128900
2018-04-19,24.600000,24.799999,24.299999,24.600000,24.600000,77600
2018-04-20,24.549999,24.700001,24.350000,24.549999,24.549999,209100
2018-04-23,24.549999,24.750000,24.350000,24.350000,24.350000,45500
2018-04-24,24.450001,24.473000,23.600000,24.049999,24.049999,69100
2018-04-25,24.000000,24.200001,23.799999,24.150000,24.150000,63600
2018-04-26,24.200001,24.500000,24.000000,24.150000,24.150000,68200
2018-04-27,24.100000,24.450001,23.750000,23.750000,23.750000,61800
2018-04-30,23.799999,24.150000,23.580000,23.750000,23.750000,75500
2018-05-01,23.549999,23.549999,23.150000,23.350000,23.350000,65900
2018-05-02,23.350000,23.799999,23.350000,23.750000,23.750000,50600
2018-05-03,23.700001,23.900000,23.000000,23.549999,23.549999,86800
2018-05-04,23.450001,23.950001,23.450001,23.850000,23.850000,54300
2018-05-07,23.950001,24.225000,23.900000,24.100000,24.100000,101000
2018-05-08,24.150000,24.299999,23.900000,24.049999,24.049999,143100
2018-05-09,24.150000,24.150000,23.450001,23.549999,23.549999,64300
2018-05-10,23.600000,23.900000,23.500000,23.600000,23.600000,57200
2018-05-11,23.000000,23.600000,21.500000,21.799999,21.799999,225800
2018-05-14,21.750000,21.850000,20.549999,20.799999,20.799999,134600
2018-05-15,20.700001,20.900000,20.450001,20.549999,20.549999,109300
2018-05-16,20.500000,20.549999,19.525000,19.950001,19.950001,160100
2018-05-17,20.000000,20.900000,20.000000,20.299999,20.299999,215900
2018-05-18,20.350000,20.849001,20.075001,20.150000,20.150000,129100
2018-05-21,20.548000,20.548000,20.100000,20.250000,20.250000,125100
2018-05-22,20.299999,20.299999,19.250000,19.500000,19.500000,119600
2018-05-23,19.600000,19.600000,19.100000,19.500000,19.500000,94800
2018-05-24,19.450001,19.450001,19.000000,19.049999,19.049999,62900
2018-05-25,19.049999,19.100000,18.700001,18.850000,18.850000,103800
2018-05-29,18.850000,19.100000,18.350000,18.750000,18.750000,86100
2018-05-30,18.750000,19.000000,18.549999,18.750000,18.750000,132400
2018-05-31,18.700001,18.924999,18.500000,18.750000,18.750000,189700
2018-06-01,18.850000,19.150000,18.700001,18.850000,18.850000,105500
2018-06-04,18.799999,19.100000,18.799999,18.950001,18.950001,103800
2018-06-05,18.950001,19.049999,18.650000,18.750000,18.750000,97500
2018-06-06,18.700001,19.150000,18.600000,19.150000,19.150000,79300
2018-06-07,19.150000,19.150000,18.700001,18.950001,18.950001,141100
2018-06-08,18.799999,19.139999,18.750000,19.000000,19.000000,149500
2018-06-11,19.000000,19.200001,18.825001,19.049999,19.049999,179600
2018-06-12,19.100000,19.200001,18.850000,19.200001,19.200001,93500
2018-06-13,19.200001,19.225000,18.750000,19.049999,19.049999,223800
2018-06-14,19.250000,20.850000,19.250000,20.750000,20.750000,252000
2018-06-15,20.850000,21.049999,20.600000,20.799999,20.799999,198200
2018-06-18,20.700001,21.450001,20.600000,21.450001,21.450001,121900
2018-06-19,21.299999,21.549999,20.900000,21.250000,21.250000,182300
2018-06-20,21.299999,22.250000,21.250000,21.850000,21.850000,123600
2018-06-21,21.650000,21.975000,21.450001,21.700001,21.700001,122300
2018-06-22,21.750000,22.350000,21.650000,22.299999,22.299999,473100
2018-06-25,22.150000,22.549999,22.100000,22.350000,22.350000,171400
2018-06-26,22.450001,22.549999,22.200001,22.200001,22.200001,97300
2018-06-27,22.200001,22.325001,21.950001,22.049999,22.049999,91200
2018-06-28,22.049999,22.200001,21.900000,21.950001,21.950001,65900
2018-06-29,21.950001,22.350000,21.850000,22.350000,22.350000,77000
2018-07-02,22.250000,22.799999,21.850000,22.549999,22.549999,93100
2018-07-03,22.549999,23.250000,22.290001,22.549999,22.549999,61400
2018-07-05,22.600000,23.150000,22.400000,22.900000,22.900000,132200
2018-07-06,22.850000,23.000000,22.545000,22.799999,22.799999,67100
